Date, Open, High, Low, Close
08/04/20, 22379.74, 22603.82, 22379.74, 22573.66
08/03/20, 21947.58, 22214.59, 21919.83, 22195.38
07/31/20, 22267.59, 22295.05, 21710.00, 21710.00
07/30/20, 22489.24, 22506.60, 22334.71, 22339.23
07/29/20, 22543.89, 22584.87, 22366.34, 22397.11
07/28/20, 22735.02, 22842.19, 22646.22, 22657.38
07/27/20, 22495.95, 22741.13, 22429.57, 22715.85
07/22/20, 22791.75, 22855.31, 22732.92, 22751.61
07/21/20, 22789.38, 22925.58, 22780.22, 22884.22
07/20/20, 22772.07, 22788.53, 22580.19, 22717.48
07/17/20, 22807.57, 22857.82, 22643.52, 22696.42
07/16/20, 22907.96, 22925.90, 22739.42, 22770.36
07/15/20, 22817.91, 22965.56, 22800.11, 22945.50
07/14/20, 22631.87, 22677.02, 22538.78, 22587.01
07/13/20, 22591.81, 22784.74, 22561.47, 22784.74
07/10/20, 22534.97, 22563.68, 22285.07, 22290.81
07/09/20, 22442.30, 22679.08, 22434.38, 22529.29
07/08/20, 22481.61, 22667.95, 22438.65, 22438.65
07/07/20, 22649.90, 22742.28, 22540.44, 22614.69
07/06/20, 22341.27, 22734.11, 22325.75, 22714.44
07/03/20, 22266.91, 22312.44, 22154.97, 22306.48
07/02/20, 22182.68, 22267.51, 22072.11, 22145.96
07/01/20, 22338.30, 22360.31, 22039.56, 22121.73
06/30/20, 22335.10, 22448.30, 22273.38, 22288.14
06/29/20, 22255.05, 22281.38, 21969.59, 21995.04
06/26/20, 22424.37, 22589.14, 22408.27, 22512.08
06/25/20, 22287.87, 22423.41, 22165.14, 22259.79
06/24/20, 22541.01, 22663.29, 22479.86, 22534.32
06/23/20, 22636.06, 22693.89, 22257.14, 22549.05
06/22/20, 22353.69, 22575.74, 22311.94, 22437.27
06/19/20, 22515.75, 22523.66, 22352.16, 22478.79
06/18/20, 22363.88, 22432.25, 22125.35, 22355.46
06/17/20, 22517.14, 22536.38, 22318.07, 22455.76
06/16/20, 21912.29, 22624.14, 21899.48, 22582.21
06/15/20, 22135.27, 22251.83, 21529.83, 21530.95
06/12/20, 22082.12, 22350.30, 21786.93, 22305.48
06/11/20, 22848.02, 22939.39, 22466.54, 22472.91
06/10/20, 22939.00, 23175.82, 22900.30, 23124.95
06/09/20, 23135.79, 23185.85, 22933.14, 23091.03
06/08/20, 23121.98, 23178.10, 23028.62, 23178.10
06/05/20, 22613.08, 22865.88, 22563.56, 22863.73
06/04/20, 22885.14, 22907.92, 22501.81, 22695.74
06/03/20, 22649.01, 22818.87, 22462.68, 22613.76
06/02/20, 22175.52, 22401.79, 22118.40, 22325.61
06/01/20, 21910.89, 22161.39, 21898.99, 22062.39
05/29/20, 21807.63, 21955.44, 21710.80, 21877.89
05/28/20, 21612.90, 21926.29, 21580.50, 21916.31
05/27/20, 21249.31, 21475.68, 21142.72, 21419.23
05/26/20, 20927.96, 21328.34, 20918.11, 21271.17
05/25/20, 20653.41, 20741.65, 20584.06, 20741.65
05/22/20, 20583.95, 20615.12, 20334.99, 20388.16
05/21/20, 20692.59, 20734.91, 20503.87, 20552.31
05/20/20, 20454.49, 20684.46, 20454.03, 20595.15
05/19/20, 20469.52, 20659.46, 20433.45, 20433.45
05/18/20, 20097.62, 20197.59, 19999.10, 20133.73
05/15/20, 20149.79, 20198.25, 19832.88, 20037.47
05/14/20, 20140.49, 20185.00, 19902.93, 19914.78
05/13/20, 20140.92, 20329.89, 20056.46, 20267.05
05/12/20, 20413.23, 20457.37, 20293.97, 20366.48
05/11/20, 20333.73, 20534.88, 20285.04, 20390.66
05/08/20, 19972.09, 20179.09, 19894.58, 20179.09
05/07/20, 19468.52, 19720.87, 19448.93, 19674.77
05/01/20, 19991.97, 20000.25, 19551.73, 19619.35
04/30/20, 20105.68, 20365.89, 20084.83, 20193.69
04/28/20, 19776.18, 19841.78, 19638.48, 19771.19
04/27/20, 19410.84, 19819.06, 19410.18, 19783.22
04/24/20, 19331.86, 19352.24, 19175.38, 19262.00
04/23/20, 19313.04, 19429.44, 19221.54, 19429.44
04/22/20, 19109.18, 19137.95, 18858.25, 19137.95
04/21/20, 19479.83, 19529.06, 19193.22, 19280.78
04/20/20, 19689.85, 19784.38, 19611.79, 19669.12
04/17/20, 19575.85, 19922.07, 19554.70, 19897.26
04/16/20, 19311.30, 19362.17, 19154.41, 19290.20
04/15/20, 19589.25, 19660.68, 19465.95, 19550.09
04/14/20, 19150.30, 19705.99, 19093.12, 19638.81
04/13/20, 19312.04, 19355.04, 19014.32, 19043.40
04/10/20, 19500.07, 19500.07, 19235.96, 19498.50
04/09/20, 19376.00, 19406.96, 19158.55, 19345.77
04/08/20, 19047.76, 19454.34, 18730.80, 19353.24
04/07/20, 18878.86, 19162.52, 18553.14, 18950.18
04/06/20, 17857.99, 18672.26, 17802.62, 18576.30
04/03/20, 17951.44, 18059.15, 17646.50, 17820.19
04/02/20, 17934.42, 18132.04, 17707.66, 17818.72
04/01/20, 18686.12, 18784.25, 17871.62, 18065.41
03/31/20, 19181.90, 19336.19, 18834.16, 18917.01
03/30/20, 18884.07, 19084.97, 18578.20, 19084.97
03/27/20, 19021.97, 19389.43, 18832.21, 19389.43
03/26/20, 19234.77, 19240.29, 18512.81, 18664.60
03/25/20, 18446.80, 19564.38, 18446.80, 19546.63
03/24/20, 17206.88, 18100.39, 17197.14, 18092.35
03/23/20, 16570.57, 17049.03, 16480.95, 16887.78
03/19/20, 16995.77, 17160.97, 16358.19, 16552.83
03/18/20, 17154.08, 17396.84, 16698.46, 16726.55
03/17/20, 16726.95, 17557.04, 16378.94, 17011.53
03/16/20, 17586.08, 17785.76, 16914.45, 17002.04
03/13/20, 18183.47, 18184.46, 16690.60, 17431.05
03/12/20, 19064.51, 19142.18, 18339.27, 18559.63
03/11/20, 19758.26, 19974.83, 19392.25, 19416.06
03/10/20, 19474.89, 19970.35, 18891.77, 19867.12
03/09/20, 20343.31, 20347.19, 19472.26, 19698.76
03/06/20, 21009.80, 21061.20, 20613.91, 20749.75
03/05/20, 21399.87, 21399.87, 21220.76, 21329.12
03/04/20, 20897.20, 21245.93, 20862.05, 21100.06
03/03/20, 21651.99, 21719.78, 21082.73, 21082.73
03/02/20, 20849.79, 21593.11, 20834.29, 21344.08
02/28/20, 21518.01, 21528.13, 20916.40, 21142.96
02/27/20, 22255.83, 22272.26, 21844.29, 21948.23
02/26/20, 22374.14, 22456.55, 22127.42, 22426.19
02/25/20, 22949.37, 22950.23, 22335.21, 22605.41
