Date, Open, High, Low, Close
09/09/20, 15188.48, 15188.48, 15188.48, 15188.48
09/08/20, 15420.88, 15420.88, 15420.88, 15420.88
09/07/20, 15310.43, 15310.43, 15310.43, 15310.43
09/04/20, 15532.78, 15532.78, 15532.78, 15532.78
09/03/20, 15701.21, 15701.21, 15701.21, 15701.21
09/02/20, 15741.56, 15741.56, 15741.56, 15741.56
09/01/20, 15766.79, 15766.79, 15766.79, 15766.79
08/31/20, 15726.36, 15726.36, 15726.36, 15726.36
08/28/20, 15818.02, 15818.02, 15818.02, 15818.02
08/27/20, 15446.33, 15446.33, 15446.33, 15446.33
08/26/20, 15431.12, 15431.12, 15431.12, 15431.12
08/25/20, 15550.90, 15550.90, 15550.90, 15550.90
08/24/20, 15458.29, 15458.29, 15458.29, 15458.29
08/21/20, 15383.66, 15383.66, 15383.66, 15383.66
08/20/20, 15282.66, 15282.66, 15282.66, 15282.66
08/19/20, 15477.98, 15477.98, 15477.98, 15477.98
08/18/20, 15695.51, 15695.51, 15695.51, 15695.51
08/17/20, 15741.01, 15741.01, 15741.01, 15741.01
08/14/20, 15399.73, 15399.73, 15399.73, 15399.73
08/13/20, 15184.92, 15184.92, 15184.92, 15184.92
08/12/20, 15245.61, 15245.61, 15245.61, 15245.61
08/11/20, 15261.96, 15261.96, 15261.96, 15261.96
08/10/20, 15290.13, 15290.13, 15290.13, 15290.13
08/07/20, 15199.34, 15199.34, 15199.34, 15199.34
08/06/20, 15333.09, 15333.09, 15333.09, 15333.09
08/05/20, 15374.96, 15374.96, 15374.96, 15374.96
08/04/20, 15494.59, 15494.59, 15494.59, 15494.59
08/03/20, 15377.76, 15377.76, 15377.76, 15377.76
07/31/20, 15281.36, 15281.36, 15281.36, 15281.36
07/30/20, 15202.64, 15202.64, 15202.64, 15202.64
07/29/20, 15310.84, 15310.84, 15310.84, 15310.84
07/28/20, 15065.16, 15065.16, 15065.16, 15065.16
07/27/20, 14888.26, 14888.26, 14888.26, 14888.26
07/24/20, 14868.79, 14868.79, 14868.79, 14868.79
07/23/20, 15464.86, 15464.86, 15464.86, 15464.86
07/22/20, 15545.88, 15545.88, 15545.88, 15545.88
07/21/20, 15492.21, 15492.21, 15492.21, 15492.21
07/20/20, 15504.66, 15504.66, 15504.66, 15504.66
07/17/20, 15124.51, 15124.51, 15124.51, 15124.51
07/16/20, 14981.39, 14981.39, 14981.39, 14981.39
07/15/20, 15686.59, 15686.59, 15686.59, 15686.59
07/14/20, 15840.20, 15840.20, 15840.20, 15840.20
07/13/20, 16024.99, 16024.99, 16024.99, 16024.99
07/10/20, 15824.70, 15824.70, 15824.70, 15824.70
07/09/20, 16230.29, 16230.29, 16230.29, 16230.29
07/08/20, 16167.47, 16167.47, 16167.47, 16167.47
07/07/20, 16011.19, 16011.19, 16011.19, 16011.19
07/06/20, 15912.63, 15912.63, 15912.63, 15912.63
07/03/20, 14940.91, 14940.91, 14940.91, 14940.91
07/02/20, 14644.58, 14644.58, 14644.58, 14644.58
07/01/20, 14325.29, 14325.29, 14325.29, 14325.29
06/30/20, 13961.87, 13961.87, 13961.87, 13961.87
06/29/20, 13853.63, 13853.63, 13853.63, 13853.63
06/26/20, 13938.63, 13938.63, 13938.63, 13938.63
06/25/20, 13938.63, 13938.63, 13938.63, 13938.63
06/24/20, 13938.63, 13938.63, 13938.63, 13938.63
06/23/20, 13866.14, 13866.14, 13866.14, 13866.14
06/22/20, 13841.46, 13841.46, 13841.46, 13841.46
06/19/20, 13912.55, 13912.55, 13912.55, 13912.55
06/18/20, 13731.43, 13731.43, 13731.43, 13731.43
06/17/20, 13651.54, 13651.54, 13651.54, 13651.54
06/16/20, 13661.85, 13661.85, 13661.85, 13661.85
06/15/20, 13472.26, 13472.26, 13472.26, 13472.26
06/12/20, 13713.03, 13713.03, 13713.03, 13713.03
06/11/20, 13670.00, 13670.00, 13670.00, 13670.00
06/10/20, 13879.69, 13879.69, 13879.69, 13879.69
06/09/20, 13935.02, 13935.02, 13935.02, 13935.02
06/08/20, 13872.88, 13872.88, 13872.88, 13872.88
06/05/20, 13768.23, 13768.23, 13768.23, 13768.23
06/04/20, 13712.06, 13712.06, 13712.06, 13712.06
06/03/20, 13709.70, 13709.70, 13709.70, 13709.70
06/02/20, 13699.33, 13699.33, 13699.33, 13699.33
06/01/20, 13610.07, 13610.07, 13610.07, 13610.07
05/29/20, 13266.12, 13266.12, 13266.12, 13266.12
05/28/20, 13294.95, 13294.95, 13294.95, 13294.95
05/27/20, 13218.57, 13218.57, 13218.57, 13218.57
05/26/20, 13273.79, 13273.79, 13273.79, 13273.79
05/25/20, 13164.86, 13164.86, 13164.86, 13164.86
05/22/20, 13113.34, 13113.34, 13113.34, 13113.34
05/21/20, 13442.00, 13442.00, 13442.00, 13442.00
05/20/20, 13462.16, 13462.16, 13462.16, 13462.16
05/19/20, 13481.91, 13481.91, 13481.91, 13481.91
05/18/20, 13389.72, 13389.72, 13389.72, 13389.72
05/15/20, 13328.00, 13328.00, 13328.00, 13328.00
05/14/20, 13386.39, 13386.39, 13386.39, 13386.39
05/13/20, 13528.62, 13528.62, 13528.62, 13528.62
05/12/20, 13523.63, 13523.63, 13523.63, 13523.63
05/11/20, 13532.25, 13532.25, 13532.25, 13532.25
05/08/20, 13526.28, 13526.28, 13526.28, 13526.28
05/07/20, 13407.36, 13407.36, 13407.36, 13407.36
05/06/20, 13441.44, 13441.44, 13441.44, 13441.44
05/05/20, 13447.92, 13447.92, 13447.92, 13447.92
05/04/20, 13447.92, 13447.92, 13447.92, 13447.92
05/01/20, 13447.92, 13447.92, 13447.92, 13447.92
04/30/20, 13447.92, 13447.92, 13447.92, 13447.92
04/29/20, 13387.85, 13387.85, 13387.85, 13387.85
04/28/20, 13287.17, 13287.17, 13287.17, 13287.17
04/27/20, 13155.19, 13155.19, 13155.19, 13155.19
04/24/20, 13007.05, 13007.05, 13007.05, 13007.05
04/23/20, 13093.14, 13093.14, 13093.14, 13093.14
04/22/20, 13110.74, 13110.74, 13110.74, 13110.74
04/21/20, 12996.84, 12996.84, 12996.84, 12996.84
04/20/20, 13157.00, 13157.00, 13157.00, 13157.00
04/17/20, 13116.19, 13116.19, 13116.19, 13116.19
04/16/20, 12946.06, 12946.06, 12946.06, 12946.06
04/15/20, 12950.36, 12950.36, 12950.36, 12950.36
04/14/20, 13049.29, 13049.29, 13049.29, 13049.29
04/13/20, 12832.34, 12832.34, 12832.34, 12832.34
04/10/20, 12866.16, 12866.16, 12866.16, 12866.16
04/09/20, 12855.37, 12855.37, 12855.37, 12855.37
04/08/20, 12848.24, 12848.24, 12848.24, 12848.24
04/07/20, 12928.52, 12928.52, 12928.52, 12928.52
04/06/20, 12698.12, 12698.12, 12698.12, 12698.12
04/03/20, 12698.12, 12698.12, 12698.12, 12698.12
04/02/20, 12764.65, 12764.65, 12764.65, 12764.65
04/01/20, 12588.24, 12588.24, 12588.24, 12588.24
03/31/20, 12614.82, 12614.82, 12614.82, 12614.82
03/30/20, 12597.61, 12597.61, 12597.61, 12597.61
03/27/20, 12666.99, 12666.99, 12666.99, 12666.99
03/26/20, 12608.23, 12608.23, 12608.23, 12608.23
03/25/20, 12661.65, 12661.65, 12661.65, 12661.65
03/24/20, 12322.68, 12322.68, 12322.68, 12322.68
03/23/20, 11959.72, 11959.72, 11959.72, 11959.72
03/20/20, 12309.49, 12309.49, 12309.49, 12309.49
03/19/20, 12006.44, 12006.44, 12006.44, 12006.44
03/18/20, 12316.12, 12316.12, 12316.12, 12316.12
03/17/20, 12601.23, 12601.23, 12601.23, 12601.23
03/16/20, 12694.34, 12694.34, 12694.34, 12694.34
03/13/20, 13192.21, 13192.21, 13192.21, 13192.21
03/12/20, 13405.10, 13405.10, 13405.10, 13405.10
03/11/20, 13622.85, 13622.85, 13622.85, 13622.85
03/10/20, 13779.13, 13779.13, 13779.13, 13779.13
03/09/20, 13525.29, 13525.29, 13525.29, 13525.29
03/06/20, 13940.55, 13940.55, 13940.55, 13940.55
03/05/20, 14191.50, 14191.50, 14191.50, 14191.50
03/04/20, 13820.08, 13820.08, 13820.08, 13820.08
03/03/20, 13731.07, 13731.07, 13731.07, 13731.07
03/02/20, 13663.67, 13663.67, 13663.67, 13663.67
02/28/20, 13318.95, 13318.95, 13318.95, 13318.95
02/27/20, 13697.23, 13697.23, 13697.23, 13697.23
02/26/20, 13646.56, 13646.56, 13646.56, 13646.56
02/25/20, 13677.29, 13677.29, 13677.29, 13677.29
02/24/20, 13762.04, 13762.04, 13762.04, 13762.04
