Date, Open, High, Low, Close
08/13/20, 11026.86, 11124.85, 11007.50, 11042.50
08/12/20, 10878.11, 11036.72, 10877.16, 11012.24
08/11/20, 10942.66, 10989.42, 10762.71, 10782.82
08/10/20, 11033.73, 11040.24, 10849.46, 10968.36
08/07/20, 11072.53, 11126.04, 10920.37, 11010.98
08/06/20, 10989.98, 11121.19, 10963.41, 11108.07
08/05/20, 10967.87, 11002.10, 10943.72, 10998.40
08/04/20, 10897.89, 10941.91, 10852.90, 10941.17
08/03/20, 10848.64, 10927.56, 10831.15, 10902.80
07/31/20, 10741.47, 10747.81, 10557.70, 10745.27
07/30/20, 10450.12, 10609.59, 10412.09, 10587.81
07/29/20, 10474.70, 10567.91, 10464.00, 10542.94
07/28/20, 10509.20, 10523.64, 10397.88, 10402.09
07/27/20, 10421.70, 10546.43, 10399.86, 10536.27
07/24/20, 10294.41, 10418.75, 10217.31, 10363.18
07/23/20, 10689.50, 10728.12, 10407.88, 10461.42
07/22/20, 10687.58, 10745.32, 10627.45, 10706.13
07/21/20, 10837.88, 10839.93, 10650.47, 10680.36
07/20/20, 10526.02, 10783.80, 10488.04, 10767.09
07/17/20, 10500.52, 10532.62, 10421.21, 10503.19
07/16/20, 10443.87, 10499.79, 10364.40, 10473.83
07/15/20, 10576.72, 10604.67, 10420.54, 10550.49
07/14/20, 10310.25, 10497.84, 10182.46, 10488.58
07/13/20, 10729.92, 10824.78, 10368.04, 10390.84
07/10/20, 10545.91, 10622.35, 10447.01, 10617.44
07/09/20, 10563.72, 10578.10, 10379.91, 10547.75
07/08/20, 10409.35, 10494.63, 10350.96, 10492.50
07/07/20, 10412.46, 10518.98, 10337.98, 10343.89
07/06/20, 10360.38, 10462.05, 10354.98, 10433.65
07/02/20, 10268.67, 10310.36, 10194.06, 10207.63
07/01/20, 10063.67, 10197.19, 10048.04, 10154.63
06/30/20, 9875.28, 10085.59, 9863.67, 10058.77
06/29/20, 9771.72, 9877.34, 9663.61, 9874.15
06/26/20, 9995.12, 10000.67, 9749.07, 9757.22
06/25/20, 9899.36, 10023.28, 9810.47, 10017.00
06/24/20, 10092.92, 10137.50, 9842.22, 9909.17
06/23/20, 10130.83, 10221.85, 10112.44, 10131.37
06/22/20, 9945.49, 10059.60, 9916.60, 10056.47
06/19/20, 10042.13, 10053.91, 9872.94, 9946.12
06/18/20, 9892.48, 9959.20, 9885.66, 9943.05
06/17/20, 9943.31, 9991.21, 9891.81, 9910.53
06/16/20, 9949.78, 9963.63, 9748.38, 9895.87
06/15/20, 9426.90, 9756.07, 9403.00, 9726.02
06/12/20, 9715.87, 9768.64, 9413.63, 9588.81
06/11/20, 9791.24, 9868.08, 9491.31, 9492.73
06/10/20, 10012.32, 10086.89, 9962.58, 10020.35
06/09/20, 9867.19, 10002.50, 9863.27, 9953.75
06/08/20, 9823.44, 9927.13, 9780.61, 9924.74
06/05/20, 9703.54, 9845.69, 9685.35, 9814.08
06/04/20, 9649.65, 9716.14, 9560.41, 9615.81
06/03/20, 9651.86, 9707.78, 9627.18, 9682.91
06/02/20, 9566.53, 9611.22, 9472.09, 9608.37
06/01/20, 9471.42, 9571.28, 9462.32, 9552.05
05/29/20, 9382.35, 9505.55, 9324.73, 9489.87
05/28/20, 9392.99, 9523.65, 9345.28, 9368.99
05/27/20, 9346.12, 9414.62, 9144.28, 9412.36
05/26/20, 9501.21, 9501.21, 9333.16, 9340.22
05/22/20, 9278.55, 9328.28, 9239.41, 9324.59
05/21/20, 9375.19, 9405.25, 9254.85, 9284.88
05/20/20, 9305.62, 9392.82, 9304.20, 9375.78
05/19/20, 9227.46, 9317.25, 9183.25, 9185.10
05/18/20, 9177.15, 9267.22, 9154.35, 9234.83
05/15/20, 8839.99, 9018.40, 8821.38, 9014.56
05/14/20, 8788.04, 8945.72, 8705.25, 8943.72
05/13/20, 9006.05, 9074.16, 8752.68, 8863.17
05/12/20, 9225.15, 9250.96, 9000.07, 9002.55
05/11/20, 9054.91, 9241.92, 9053.18, 9192.34
05/08/20, 9056.89, 9125.98, 9018.21, 9121.32
05/07/20, 8973.78, 9015.99, 8932.85, 8979.66
05/06/20, 8874.70, 8933.25, 8819.37, 8854.39
05/05/20, 8809.66, 8909.97, 8781.31, 8809.12
05/04/20, 8555.32, 8715.82, 8537.83, 8710.71
05/01/20, 8681.29, 8754.46, 8566.84, 8604.95
04/30/20, 8911.01, 8926.10, 8825.84, 8889.55
04/29/20, 8802.70, 8957.27, 8765.01, 8914.71
04/28/20, 8825.68, 8830.57, 8600.70, 8607.73
04/27/20, 8717.98, 8754.57, 8697.37, 8730.16
04/24/20, 8530.08, 8642.93, 8464.43, 8634.52
04/23/20, 8528.84, 8635.22, 8475.20, 8494.75
04/22/20, 8434.55, 8537.31, 8404.54, 8495.38
04/21/20, 8460.69, 8480.29, 8215.69, 8263.23
04/20/20, 8553.38, 8684.91, 8553.38, 8560.73
04/17/20, 8667.48, 8670.31, 8531.69, 8650.14
04/16/20, 8479.11, 8560.16, 8393.27, 8532.36
04/15/20, 8355.96, 8464.66, 8308.79, 8393.18
04/14/20, 8353.21, 8531.11, 8338.09, 8515.74
04/13/20, 8127.69, 8200.44, 8035.94, 8192.42
04/09/20, 8169.01, 8227.91, 8072.32, 8153.58
04/08/20, 7975.72, 8114.43, 7901.94, 8090.90
04/07/20, 8129.99, 8146.43, 7881.22, 7887.26
04/06/20, 7660.17, 7938.33, 7617.78, 7913.24
04/03/20, 7477.27, 7518.72, 7288.11, 7373.08
04/02/20, 7317.45, 7501.70, 7307.94, 7487.31
04/01/20, 7459.50, 7566.37, 7301.98, 7360.58
03/31/20, 7740.06, 7880.31, 7642.86, 7700.10
03/30/20, 7583.46, 7784.35, 7539.97, 7774.15
03/27/20, 7554.25, 7716.24, 7491.14, 7502.38
03/26/20, 7462.21, 7809.82, 7462.21, 7797.54
03/25/20, 7421.36, 7671.21, 7276.40, 7384.30
03/24/20, 7196.15, 7418.38, 7169.86, 7417.86
03/23/20, 6847.28, 6984.94, 6631.42, 6860.67
03/20/20, 7248.07, 7354.44, 6854.67, 6879.52
03/19/20, 6996.45, 7341.38, 6858.38, 7150.58
03/18/20, 6902.32, 7182.83, 6686.35, 6989.84
03/17/20, 7072.00, 7406.23, 6828.91, 7334.78
03/16/20, 7392.73, 7422.20, 6882.86, 6904.59
03/13/20, 7610.39, 7875.93, 7219.09, 7874.88
03/12/20, 7398.58, 7712.33, 7194.67, 7201.80
03/11/20, 8136.25, 8181.36, 7850.94, 7952.05
03/10/20, 8219.76, 8347.40, 7930.43, 8344.25
03/09/20, 7957.93, 8243.31, 7943.16, 7950.68
03/06/20, 8469.01, 8612.36, 8375.13, 8575.62
03/05/20, 8790.09, 8921.08, 8677.39, 8738.60
03/04/20, 8834.10, 9019.96, 8757.66, 9018.09
03/03/20, 8965.10, 9070.32, 8602.90, 8684.09
03/02/20, 8667.14, 8952.81, 8543.35, 8952.16
02/28/20, 8269.74, 8591.82, 8264.16, 8567.37
02/27/20, 8744.03, 8904.11, 8562.05, 8566.48
02/26/20, 9011.55, 9148.32, 8927.80, 8980.77
02/25/20, 9301.20, 9315.25, 8940.49, 8965.61
02/24/20, 9188.44, 9322.88, 9166.01, 9221.28
